pep_length	start_pos	hla	weight	w
11	4	HLA-B44:08	2.207e-01	1.103e-01
11	4	HLA-B44:09	1.717e+00	1.717e-01
11	4	HLA-B44:27	1.679e+00	1.527e-01
11	4	HLA-B44:28	8.038e-01	1.340e-01
11	4	HLA-B45:01	8.935e-01	1.489e-01
11	4	HLA-B46:01	3.057e+00	1.699e-01
11	4	HLA-B47:01	1.605e-01	1.605e-01
11	4	HLA-B49:01	1.685e-01	1.685e-01
11	4	HLA-B50:01	1.268e+00	1.811e-01
11	4	HLA-B51:01	1.642e+00	8.642e-02
11	4	HLA-B51:08	3.993e-01	1.997e-01
11	4	HLA-B54:01	3.989e+00	1.287e-01
11	4	HLA-B56:01	2.873e+00	1.368e-01
11	4	HLA-B57:01	9.309e+01	1.279e-01
11	4	HLA-B57:03	2.453e+01	1.333e-01
11	4	HLA-B58:01	1.880e+01	1.480e-01
11	4	HLA-B73:01	9.233e-01	2.308e-01
11	4	HLA-C01:02	1.082e+00	8.323e-02
11	4	HLA-C02:02	1.706e+00	1.218e-01
11	4	HLA-C03:03	1.987e-01	3.312e-02
11	4	HLA-C03:04	8.781e-01	4.622e-02
11	4	HLA-C04:01	1.262e+00	1.148e-01
11	4	HLA-C05:01	5.470e+00	8.416e-02
11	4	HLA-C06:02	1.167e+00	8.980e-02
11	4	HLA-C07:01	3.457e-01	8.643e-02
11	4	HLA-C07:02	5.270e-01	3.294e-02
11	4	HLA-C08:02	4.344e+00	1.810e-01
11	4	HLA-C14:02	9.579e-01	1.368e-01
11	4	HLA-C15:02	1.736e-02	5.788e-03
11	4	HLA-C16:01	5.961e-01	4.585e-02
11	4	HLA-C17:01	1.436e+00	1.795e-01
11	5	HLA-A01:01	3.883e+01	1.499e-01
11	5	HLA-A02:01	5.219e+01	1.621e-01
11	5	HLA-A02:03	4.983e+00	2.931e-01
11	5	HLA-A02:04	9.607e+00	2.002e-01
11	5	HLA-A02:05	9.891e-01	1.413e-01
11	5	HLA-A02:07	1.436e+01	1.841e-01
11	5	HLA-A03:01	2.533e+01	1.862e-01
11	5	HLA-A03:02	3.771e-01	1.886e-01
11	5	HLA-A11:01	1.757e+01	1.706e-01
11	5	HLA-A24:02	2.791e+01	1.525e-01
11	5	HLA-A24:06	1.975e+00	1.316e-01
11	5	HLA-A24:13	1.624e+00	2.320e-01
11	5	HLA-A26:01	3.951e-01	9.878e-02
11	5	HLA-A29:02	1.134e+01	1.260e-01
11	5	HLA-A30:01	2.182e-03	1.091e-03
11	5	HLA-A31:01	1.479e+01	1.464e-01
11	5	HLA-A32:01	2.437e+00	1.741e-01
11	5	HLA-A66:02	1.383e-01	1.383e-01
11	5	HLA-A68:02	7.284e+00	1.457e-01
11	5	HLA-B07:02	3.983e+01	1.475e-01
11	5	HLA-B08:01	5.753e+00	1.338e-01
11	5	HLA-B13:01	2.681e-01	8.935e-02
11	5	HLA-B14:02	2.135e-02	2.135e-02
11	5	HLA-B15:01	2.250e+01	1.510e-01
11	5	HLA-B15:02	5.904e+00	1.312e-01
11	5	HLA-B15:18	2.031e-02	2.031e-02
11	5	HLA-B18:01	4.443e-01	1.111e-01
11	5	HLA-B27:01	1.901e+01	1.584e-01
11	5	HLA-B27:02	1.815e+01	1.526e-01
11	5	HLA-B27:03	4.333e+00	1.494e-01
11	5	HLA-B27:04	4.040e+00	1.303e-01
11	5	HLA-B27:05	2.317e+01	1.644e-01
11	5	HLA-B27:06	4.487e+00	1.496e-01
11	5	HLA-B27:07	9.049e+00	1.351e-01
11	5	HLA-B27:08	1.384e+01	1.668e-01
11	5	HLA-B27:09	2.175e+01	1.587e-01
11	5	HLA-B35:01	6.628e+00	1.184e-01
11	5	HLA-B35:02	1.281e-01	1.281e-01
11	5	HLA-B35:03	4.353e-01	1.088e-01
11	5	HLA-B35:08	1.699e+00	2.427e-01
11	5	HLA-B39:01	3.068e+00	1.534e-01
11	5	HLA-B39:06	2.199e+00	1.691e-01
11	5	HLA-B40:01	1.498e+01	1.544e-01
11	5	HLA-B40:02	1.980e+01	1.535e-01
11	5	HLA-B41:01	1.424e+00	1.582e-01
11	5	HLA-B41:02	1.321e-01	1.321e-01
11	5	HLA-B41:03	1.057e-01	5.286e-02
11	5	HLA-B41:04	7.600e-01	1.267e-01
11	5	HLA-B41:05	2.000e-01	6.667e-02
11	5	HLA-B42:01	1.200e-01	1.200e-01
11	5	HLA-B44:02	2.383e+01	1.489e-01
11	5	HLA-B44:03	1.925e+01	1.481e-01
11	5	HLA-B44:08	3.592e-01	1.796e-01
11	5	HLA-B44:09	1.463e+00	1.463e-01
11	5	HLA-B44:27	1.601e+00	1.455e-01
11	5	HLA-B44:28	8.664e-01	1.444e-01
11	5	HLA-B45:01	1.160e+00	1.934e-01
11	5	HLA-B46:01	2.890e+00	1.606e-01
11	5	HLA-B47:01	1.323e-01	1.323e-01
11	5	HLA-B49:01	1.591e-01	1.591e-01
11	5	HLA-B50:01	1.203e+00	1.719e-01
11	5	HLA-B51:01	3.200e+00	1.684e-01
11	5	HLA-B51:08	4.389e-01	2.194e-01
11	5	HLA-B54:01	4.983e+00	1.607e-01
11	5	HLA-B56:01	3.077e+00	1.465e-01
11	5	HLA-B57:01	1.002e+02	1.377e-01
11	5	HLA-B57:03	2.858e+01	1.553e-01
11	5	HLA-B58:01	1.725e+01	1.359e-01
11	5	HLA-B73:01	4.711e-01	1.178e-01
11	5	HLA-C01:02	2.735e+00	2.104e-01
11	5	HLA-C02:02	2.728e+00	1.949e-01
11	5	HLA-C03:03	2.206e-01	3.677e-02
11	5	HLA-C03:04	3.103e+00	1.633e-01
11	5	HLA-C04:01	2.988e+00	2.716e-01
11	5	HLA-C05:01	1.103e+01	1.696e-01
11	5	HLA-C06:02	1.369e+00	1.053e-01
11	5	HLA-C07:01	5.532e-01	1.383e-01
11	5	HLA-C07:02	2.683e+00	1.677e-01
11	5	HLA-C08:02	2.704e+00	1.127e-01
11	5	HLA-C14:02	2.095e+00	2.993e-01
11	5	HLA-C15:02	1.478e+00	4.925e-01
11	5	HLA-C16:01	1.852e+00	1.424e-01
11	5	HLA-C17:01	1.207e+00	1.509e-01
11	6	HLA-A01:01	3.775e+01	1.457e-01
11	6	HLA-A02:01	5.420e+01	1.683e-01
11	6	HLA-A02:03	4.214e+00	2.479e-01
11	6	HLA-A02:04	9.480e+00	1.975e-01
11	6	HLA-A02:05	1.412e+00	2.017e-01
11	6	HLA-A02:07	1.754e+01	2.249e-01
11	6	HLA-A03:01	2.318e+01	1.704e-01
11	6	HLA-A03:02	3.370e-01	1.685e-01
11	6	HLA-A11:01	2.001e+01	1.943e-01
11	6	HLA-A24:02	2.973e+01	1.624e-01
11	6	HLA-A24:06	1.949e+00	1.299e-01
11	6	HLA-A24:13	1.402e+00	2.003e-01
11	6	HLA-A26:01	4.889e-01	1.222e-01
11	6	HLA-A29:02	1.155e+01	1.284e-01
11	6	HLA-A30:01	6.508e-04	3.254e-04
11	6	HLA-A31:01	1.399e+01	1.386e-01
11	6	HLA-A32:01	2.569e+00	1.835e-01
11	6	HLA-A66:02	1.442e-01	1.442e-01
11	6	HLA-A68:02	7.843e+00	1.569e-01
11	6	HLA-B07:02	3.842e+01	1.423e-01
11	6	HLA-B08:01	8.061e+00	1.875e-01
11	6	HLA-B13:01	3.858e-01	1.286e-01
11	6	HLA-B14:02	3.892e-01	3.892e-01
11	6	HLA-B15:01	2.794e+01	1.875e-01
11	6	HLA-B15:02	5.689e+00	1.264e-01
11	6	HLA-B15:18	1.879e-01	1.879e-01
11	6	HLA-B18:01	2.786e-01	6.965e-02
11	6	HLA-B27:01	1.934e+01	1.611e-01
11	6	HLA-B27:02	1.879e+01	1.579e-01
11	6	HLA-B27:03	4.425e+00	1.526e-01
11	6	HLA-B27:04	4.768e+00	1.538e-01
11	6	HLA-B27:05	2.377e+01	1.686e-01
11	6	HLA-B27:06	4.118e+00	1.373e-01
11	6	HLA-B27:07	9.859e+00	1.471e-01
11	6	HLA-B27:08	1.234e+01	1.486e-01
11	6	HLA-B27:09	2.022e+01	1.476e-01
11	6	HLA-B35:01	7.523e+00	1.343e-01
11	6	HLA-B35:02	1.034e-01	1.034e-01
11	6	HLA-B35:03	6.684e-01	1.671e-01
11	6	HLA-B35:08	9.380e-01	1.340e-01
11	6	HLA-B39:01	3.719e+00	1.859e-01
11	6	HLA-B39:06	2.063e+00	1.587e-01
11	6	HLA-B40:01	1.415e+01	1.459e-01
11	6	HLA-B40:02	2.088e+01	1.618e-01
11	6	HLA-B41:01	1.269e+00	1.410e-01
11	6	HLA-B41:02	1.321e-01	1.321e-01
11	6	HLA-B41:03	1.989e-02	9.946e-03
11	6	HLA-B41:04	8.000e-01	1.333e-01
11	6	HLA-B41:05	1.789e-01	5.963e-02
11	6	HLA-B42:01	2.314e-01	2.314e-01
11	6	HLA-B44:02	2.445e+01	1.528e-01
11	6	HLA-B44:03	1.951e+01	1.501e-01
11	6	HLA-B44:08	4.466e-01	2.233e-01
11	6	HLA-B44:09	1.619e+00	1.619e-01
11	6	HLA-B44:27	1.622e+00	1.474e-01
11	6	HLA-B44:28	8.546e-01	1.424e-01
11	6	HLA-B45:01	8.876e-01	1.479e-01
11	6	HLA-B46:01	3.056e+00	1.698e-01
11	6	HLA-B47:01	1.315e-01	1.315e-01
11	6	HLA-B49:01	1.621e-01	1.621e-01
11	6	HLA-B50:01	1.024e+00	1.462e-01
11	6	HLA-B51:01	1.934e+00	1.018e-01
11	6	HLA-B51:08	3.712e-01	1.856e-01
11	6	HLA-B54:01	5.816e+00	1.876e-01
11	6	HLA-B56:01	3.228e+00	1.537e-01
11	6	HLA-B57:01	1.026e+02	1.410e-01
11	6	HLA-B57:03	2.878e+01	1.564e-01
11	6	HLA-B58:01	1.740e+01	1.370e-01
11	6	HLA-B73:01	4.540e-01	1.135e-01
11	6	HLA-C01:02	2.565e+00	1.973e-01
11	6	HLA-C02:02	3.535e+00	2.525e-01
11	6	HLA-C03:03	8.254e-01	1.376e-01
11	6	HLA-C03:04	4.998e+00	2.630e-01
11	6	HLA-C04:01	2.048e+00	1.862e-01
11	6	HLA-C05:01	1.060e+01	1.631e-01
11	6	HLA-C06:02	2.970e+00	2.285e-01
11	6	HLA-C07:01	1.374e+00	3.434e-01
11	6	HLA-C07:02	4.972e+00	3.107e-01
11	6	HLA-C08:02	3.837e+00	1.599e-01
11	6	HLA-C14:02	1.547e+00	2.210e-01
11	6	HLA-C15:02	5.262e-01	1.754e-01
11	6	HLA-C16:01	1.682e+00	1.294e-01
11	6	HLA-C17:01	9.856e-01	1.232e-01
11	7	HLA-A01:01	3.899e+01	1.506e-01
11	7	HLA-A02:01	5.701e+01	1.770e-01
11	7	HLA-A02:03	2.989e+00	1.758e-01
11	7	HLA-A02:04	7.569e+00	1.577e-01
11	7	HLA-A02:05	1.380e+00	1.972e-01
11	7	HLA-A02:07	1.420e+01	1.820e-01
11	7	HLA-A03:01	1.937e+01	1.425e-01
11	7	HLA-A03:02	2.210e-01	1.105e-01
11	7	HLA-A11:01	1.579e+01	1.533e-01
11	7	HLA-A24:02	2.988e+01	1.633e-01
11	7	HLA-A24:06	3.331e+00	2.220e-01
11	7	HLA-A24:13	9.490e-01	1.356e-01
11	7	HLA-A26:01	5.864e-01	1.466e-01
11	7	HLA-A29:02	1.368e+01	1.520e-01
11	7	HLA-A30:01	1.536e-03	7.679e-04
11	7	HLA-A31:01	1.343e+01	1.330e-01
11	7	HLA-A32:01	3.323e+00	2.374e-01
11	7	HLA-A66:02	1.464e-01	1.464e-01
11	7	HLA-A68:02	7.469e+00	1.494e-01
11	7	HLA-B07:02	4.208e+01	1.558e-01
11	7	HLA-B08:01	4.944e+00	1.150e-01
11	7	HLA-B13:01	3.910e-01	1.303e-01
11	7	HLA-B14:02	2.943e-01	2.943e-01
11	7	HLA-B15:01	2.838e+01	1.905e-01
11	7	HLA-B15:02	5.233e+00	1.163e-01
11	7	HLA-B15:18	3.101e-01	3.101e-01
11	7	HLA-B18:01	6.202e-01	1.551e-01
11	7	HLA-B27:01	1.792e+01	1.494e-01
11	7	HLA-B27:02	1.820e+01	1.530e-01
11	7	HLA-B27:03	4.482e+00	1.546e-01
11	7	HLA-B27:04	4.366e+00	1.408e-01
11	7	HLA-B27:05	2.313e+01	1.640e-01
11	7	HLA-B27:06	3.947e+00	1.316e-01
11	7	HLA-B27:07	1.048e+01	1.565e-01
11	7	HLA-B27:08	1.169e+01	1.408e-01
11	7	HLA-B27:09	2.002e+01	1.461e-01
11	7	HLA-B35:01	6.300e+00	1.125e-01
11	7	HLA-B35:02	6.084e-02	6.084e-02
11	7	HLA-B35:03	9.024e-01	2.256e-01
11	7	HLA-B35:08	8.584e-01	1.226e-01
11	7	HLA-B39:01	3.517e+00	1.759e-01
11	7	HLA-B39:06	1.773e+00	1.364e-01
11	7	HLA-B40:01	1.491e+01	1.537e-01
11	7	HLA-B40:02	2.112e+01	1.637e-01
11	7	HLA-B41:01	1.379e+00	1.532e-01
11	7	HLA-B41:02	1.211e-01	1.211e-01
11	7	HLA-B41:03	2.029e-02	1.015e-02
11	7	HLA-B41:04	9.534e-01	1.589e-01
11	7	HLA-B41:05	1.897e-01	6.325e-02
11	7	HLA-B42:01	1.622e-01	1.622e-01
11	7	HLA-B44:02	2.342e+01	1.464e-01
11	7	HLA-B44:03	1.961e+01	1.509e-01
11	7	HLA-B44:08	4.753e-01	2.377e-01
11	7	HLA-B44:09	1.812e+00	1.812e-01
11	7	HLA-B44:27	1.655e+00	1.504e-01
11	7	HLA-B44:28	8.656e-01	1.443e-01
11	7	HLA-B45:01	8.717e-01	1.453e-01
11	7	HLA-B46:01	2.873e+00	1.596e-01
11	7	HLA-B47:01	1.341e-01	1.341e-01
11	7	HLA-B49:01	1.475e-01	1.475e-01
11	7	HLA-B50:01	1.094e+00	1.563e-01
11	7	HLA-B51:01	1.168e+00	6.145e-02
11	7	HLA-B51:08	2.475e-01	1.237e-01
11	7	HLA-B54:01	6.173e+00	1.991e-01
11	7	HLA-B56:01	3.405e+00	1.621e-01
11	7	HLA-B57:01	1.066e+02	1.465e-01
11	7	HLA-B57:03	3.122e+01	1.697e-01
11	7	HLA-B58:01	1.731e+01	1.363e-01
11	7	HLA-B73:01	6.345e-01	1.586e-01
11	7	HLA-C01:02	1.757e+00	1.351e-01
11	7	HLA-C02:02	2.961e+00	2.115e-01
11	7	HLA-C03:03	2.804e+00	4.673e-01
11	7	HLA-C03:04	5.124e+00	2.697e-01
11	7	HLA-C04:01	2.473e+00	2.248e-01
11	7	HLA-C05:01	1.402e+01	2.156e-01
11	7	HLA-C06:02	2.001e+00	1.539e-01
11	7	HLA-C07:01	2.389e-01	5.972e-02
11	7	HLA-C07:02	3.219e+00	2.012e-01
11	7	HLA-C08:02	7.066e+00	2.944e-01
11	7	HLA-C14:02	1.025e+00	1.464e-01
11	7	HLA-C15:02	7.857e-01	2.619e-01
11	7	HLA-C16:01	2.705e+00	2.081e-01
11	7	HLA-C17:01	1.167e+00	1.459e-01
11	8	HLA-A01:01	3.992e+01	1.541e-01
11	8	HLA-A02:01	4.266e+01	1.325e-01
11	8	HLA-A02:03	1.902e+00	1.119e-01
11	8	HLA-A02:04	6.625e+00	1.380e-01
11	8	HLA-A02:05	1.640e+00	2.342e-01
11	8	HLA-A02:07	1.092e+01	1.401e-01
11	8	HLA-A03:01	1.558e+01	1.146e-01
11	8	HLA-A03:02	1.829e-01	9.144e-02
11	8	HLA-A11:01	1.299e+01	1.262e-01
11	8	HLA-A24:02	2.586e+01	1.413e-01
11	8	HLA-A24:06	2.853e+00	1.902e-01
11	8	HLA-A24:13	8.071e-01	1.153e-01
11	8	HLA-A26:01	6.544e-01	1.636e-01
11	8	HLA-A29:02	1.172e+01	1.302e-01
11	8	HLA-A30:01	2.582e-04	1.291e-04
11	8	HLA-A31:01	1.409e+01	1.395e-01
11	8	HLA-A32:01	2.120e+00	1.515e-01
11	8	HLA-A66:02	1.631e-01	1.631e-01
11	8	HLA-A68:02	5.976e+00	1.195e-01
11	8	HLA-B07:02	3.825e+01	1.417e-01
11	8	HLA-B08:01	3.731e+00	8.676e-02
11	8	HLA-B13:01	8.387e-02	2.796e-02
11	8	HLA-B14:02	2.049e-01	2.049e-01
11	8	HLA-B15:01	2.044e+01	1.372e-01
11	8	HLA-B15:02	6.180e+00	1.373e-01
11	8	HLA-B15:18	2.552e-01	2.552e-01
11	8	HLA-B18:01	3.067e-01	7.667e-02
11	8	HLA-B27:01	1.541e+01	1.284e-01
11	8	HLA-B27:02	1.633e+01	1.372e-01
11	8	HLA-B27:03	5.033e+00	1.736e-01
11	8	HLA-B27:04	3.663e+00	1.182e-01
11	8	HLA-B27:05	1.946e+01	1.380e-01
11	8	HLA-B27:06	3.980e+00	1.327e-01
11	8	HLA-B27:07	1.057e+01	1.578e-01
11	8	HLA-B27:08	9.798e+00	1.181e-01
11	8	HLA-B27:09	1.690e+01	1.234e-01
11	8	HLA-B35:01	5.762e+00	1.029e-01
11	8	HLA-B35:02	3.517e-01	3.517e-01
11	8	HLA-B35:03	5.035e-01	1.259e-01
11	8	HLA-B35:08	8.645e-01	1.235e-01
11	8	HLA-B39:01	3.399e+00	1.699e-01
11	8	HLA-B39:06	2.585e+00	1.989e-01
11	8	HLA-B40:01	1.462e+01	1.507e-01
11	8	HLA-B40:02	1.813e+01	1.405e-01
11	8	HLA-B41:01	1.322e+00	1.469e-01
11	8	HLA-B41:02	1.199e-01	1.199e-01
11	8	HLA-B41:03	2.682e-02	1.341e-02
11	8	HLA-B41:04	7.849e-01	1.308e-01
11	8	HLA-B41:05	2.336e-01	7.786e-02
11	8	HLA-B42:01	2.271e-01	2.271e-01
11	8	HLA-B44:02	2.293e+01	1.433e-01
11	8	HLA-B44:03	1.863e+01	1.433e-01
11	8	HLA-B44:08	2.407e-01	1.204e-01
11	8	HLA-B44:09	1.199e+00	1.199e-01
11	8	HLA-B44:27	1.453e+00	1.321e-01
11	8	HLA-B44:28	8.670e-01	1.445e-01
11	8	HLA-B45:01	8.267e-01	1.378e-01
11	8	HLA-B46:01	2.153e+00	1.196e-01
11	8	HLA-B47:01	1.452e-01	1.452e-01
11	8	HLA-B49:01	1.682e-01	1.682e-01
11	8	HLA-B50:01	9.285e-01	1.326e-01
11	8	HLA-B51:01	1.469e+00	7.734e-02
11	8	HLA-B51:08	2.435e-01	1.217e-01
11	8	HLA-B54:01	4.955e+00	1.598e-01
11	8	HLA-B56:01	3.315e+00	1.579e-01
11	8	HLA-B57:01	9.553e+01	1.312e-01
11	8	HLA-B57:03	2.476e+01	1.345e-01
11	8	HLA-B58:01	1.648e+01	1.298e-01
11	8	HLA-B73:01	6.060e-01	1.515e-01
11	8	HLA-C01:02	1.402e+00	1.078e-01
11	8	HLA-C02:02	4.576e-01	3.269e-02
11	8	HLA-C03:03	1.053e+00	1.755e-01
11	8	HLA-C03:04	2.693e+00	1.417e-01
11	8	HLA-C04:01	8.206e-01	7.460e-02
11	8	HLA-C05:01	1.278e+01	1.966e-01
11	8	HLA-C06:02	1.664e+00	1.280e-01
11	8	HLA-C07:01	2.753e-01	6.883e-02
11	8	HLA-C07:02	2.282e+00	1.426e-01
11	8	HLA-C08:02	3.602e+00	1.501e-01
11	8	HLA-C14:02	5.241e-01	7.486e-02
11	8	HLA-C15:02	1.144e-01	3.813e-02
11	8	HLA-C16:01	1.529e+00	1.176e-01
11	8	HLA-C17:01	6.248e-01	7.810e-02
11	9	HLA-A01:01	3.198e+01	1.235e-01
11	9	HLA-A02:01	3.518e+01	1.093e-01
11	9	HLA-A02:03	8.694e-01	5.114e-02
11	9	HLA-A02:04	5.340e+00	1.113e-01
11	9	HLA-A02:05	5.232e-01	7.475e-02
11	9	HLA-A02:07	1.083e+01	1.388e-01
11	9	HLA-A03:01	1.385e+01	1.019e-01
11	9	HLA-A03:02	8.169e-02	4.084e-02
11	9	HLA-A11:01	1.174e+01	1.140e-01
11	9	HLA-A24:02	2.331e+01	1.274e-01
11	9	HLA-A24:06	1.888e+00	1.259e-01
11	9	HLA-A24:13	5.477e-01	7.825e-02
11	9	HLA-A26:01	1.265e+00	3.163e-01
11	9	HLA-A29:02	7.889e+00	8.766e-02
11	9	HLA-A30:01	1.819e-04	9.097e-05
11	9	HLA-A31:01	1.318e+01	1.305e-01
11	9	HLA-A32:01	1.969e+00	1.406e-01
11	9	HLA-A66:02	1.597e-01	1.597e-01
11	9	HLA-A68:02	5.854e+00	1.171e-01
11	9	HLA-B07:02	3.616e+01	1.339e-01
11	9	HLA-B08:01	3.044e+00	7.079e-02
11	9	HLA-B13:01	7.135e-03	2.378e-03
11	9	HLA-B14:02	6.778e-04	6.778e-04
11	9	HLA-B15:01	1.724e+01	1.157e-01
11	9	HLA-B15:02	6.603e+00	1.467e-01
11	9	HLA-B15:18	1.192e-02	1.192e-02
11	9	HLA-B18:01	7.182e-02	1.796e-02
11	9	HLA-B27:01	1.432e+01	1.193e-01
11	9	HLA-B27:02	1.439e+01	1.210e-01
11	9	HLA-B27:03	3.758e+00	1.296e-01
11	9	HLA-B27:04	3.531e+00	1.139e-01
11	9	HLA-B27:05	1.615e+01	1.145e-01
11	9	HLA-B27:06	3.850e+00	1.283e-01
11	9	HLA-B27:07	9.962e+00	1.487e-01
11	9	HLA-B27:08	8.510e+00	1.025e-01
11	9	HLA-B27:09	1.446e+01	1.056e-01
11	9	HLA-B35:01	5.265e+00	9.402e-02
11	9	HLA-B35:02	4.574e-02	4.574e-02
11	9	HLA-B35:03	5.040e-01	1.260e-01
11	9	HLA-B35:08	9.165e-01	1.309e-01
11	9	HLA-B39:01	1.969e+00	9.843e-02
11	9	HLA-B39:06	1.423e+00	1.094e-01
11	9	HLA-B40:01	1.137e+01	1.172e-01
11	9	HLA-B40:02	1.578e+01	1.223e-01
11	9	HLA-B41:01	8.646e-01	9.606e-02
11	9	HLA-B41:02	1.490e-01	1.490e-01
11	9	HLA-B41:03	2.630e-02	1.315e-02
11	9	HLA-B41:04	5.548e-01	9.246e-02
11	9	HLA-B41:05	4.243e-01	1.414e-01
11	9	HLA-B42:01	1.186e-01	1.186e-01
11	9	HLA-B44:02	2.015e+01	1.259e-01
11	9	HLA-B44:03	1.677e+01	1.290e-01
11	9	HLA-B44:08	2.511e-02	1.255e-02
11	9	HLA-B44:09	9.638e-01	9.638e-02
11	9	HLA-B44:27	1.262e+00	1.147e-01
11	9	HLA-B44:28	8.380e-01	1.397e-01
11	9	HLA-B45:01	5.165e-01	8.608e-02
11	9	HLA-B46:01	5.310e-01	2.950e-02
11	9	HLA-B47:01	1.045e-01	1.045e-01
11	9	HLA-B49:01	7.869e-02	7.869e-02
11	9	HLA-B50:01	5.894e-01	8.420e-02
11	9	HLA-B51:01	8.219e-01	4.326e-02
11	9	HLA-B51:08	3.079e-02	1.539e-02
11	9	HLA-B54:01	2.894e+00	9.335e-02
11	9	HLA-B56:01	2.653e+00	1.263e-01
11	9	HLA-B57:01	8.774e+01	1.205e-01
11	9	HLA-B57:03	1.913e+01	1.040e-01
11	9	HLA-B58:01	1.370e+01	1.079e-01
11	9	HLA-B73:01	3.941e-01	9.853e-02
11	9	HLA-C01:02	3.568e-01	2.745e-02
11	9	HLA-C02:02	5.251e-01	3.751e-02
11	9	HLA-C03:03	6.577e-01	1.096e-01
11	9	HLA-C03:04	8.908e-01	4.688e-02
11	9	HLA-C04:01	1.376e+00	1.251e-01
11	9	HLA-C05:01	9.754e+00	1.501e-01
11	9	HLA-C06:02	4.437e-01	3.413e-02
11	9	HLA-C07:01	5.845e-01	1.461e-01
11	9	HLA-C07:02	6.703e-01	4.189e-02
11	9	HLA-C08:02	2.441e+00	1.017e-01
11	9	HLA-C14:02	3.470e-01	4.957e-02
11	9	HLA-C15:02	2.838e-02	9.460e-03
11	9	HLA-C16:01	2.111e+00	1.624e-01
11	9	HLA-C17:01	5.269e-01	6.586e-02
11	10	HLA-A01:01	6.022e-01	2.325e-03
11	10	HLA-A02:01	1.168e+01	3.627e-02
11	10	HLA-A02:03	8.944e-04	5.261e-05
11	10	HLA-A02:04	2.017e+00	4.201e-02
11	10	HLA-A02:05	1.336e-01	1.908e-02
11	10	HLA-A02:07	2.142e+00	2.746e-02
11	10	HLA-A03:01	1.099e+00	8.080e-03
11	10	HLA-A03:02	2.766e-11	1.383e-11
11	10	HLA-A11:01	2.159e-03	2.097e-05
11	10	HLA-A24:02	9.636e-01	5.266e-03
11	10	HLA-A24:06	5.793e-02	3.862e-03
11	10	HLA-A24:13	2.959e-02	4.228e-03
11	10	HLA-A26:01	2.178e-01	5.445e-02
11	10	HLA-A29:02	2.860e+00	3.178e-02
11	10	HLA-A30:01	4.406e-05	2.203e-05
11	10	HLA-A31:01	2.196e-02	2.174e-04
11	10	HLA-A32:01	3.524e-02	2.517e-03
11	10	HLA-A66:02	1.597e-01	1.597e-01
11	10	HLA-A68:02	1.134e+00	2.267e-02
11	10	HLA-B07:02	4.694e+00	1.738e-02
11	10	HLA-B08:01	1.690e+00	3.930e-02
11	10	HLA-B13:01	1.390e-02	4.635e-03
11	10	HLA-B14:02	3.389e-14	3.389e-14
11	10	HLA-B15:01	1.172e-03	7.867e-06
11	10	HLA-B15:02	1.137e+00	2.527e-02
11	10	HLA-B15:18	1.426e-04	1.426e-04
11	10	HLA-B18:01	2.722e-01	6.806e-02
11	10	HLA-B27:01	4.311e+00	3.593e-02
11	10	HLA-B27:02	2.558e+00	2.149e-02
11	10	HLA-B27:03	9.069e-01	3.127e-02
11	10	HLA-B27:04	3.689e+00	1.190e-01
11	10	HLA-B27:05	5.077e+00	3.601e-02
11	10	HLA-B27:06	1.678e+00	5.593e-02
11	10	HLA-B27:07	2.562e+00	3.824e-02
11	10	HLA-B27:08	3.341e+00	4.025e-02
11	10	HLA-B27:09	2.853e+00	2.082e-02
11	10	HLA-B35:01	1.655e-01	2.955e-03
11	10	HLA-B35:02	2.286e-09	2.286e-09
11	10	HLA-B35:03	8.626e-02	2.157e-02
11	10	HLA-B35:08	2.451e-03	3.501e-04
11	10	HLA-B39:01	3.808e-02	1.904e-03
11	10	HLA-B39:06	4.862e-03	3.740e-04
11	10	HLA-B40:01	2.741e-01	2.825e-03
11	10	HLA-B40:02	5.561e-01	4.311e-03
11	10	HLA-B41:01	6.421e-02	7.134e-03
11	10	HLA-B41:02	3.387e-02	3.387e-02
11	10	HLA-B41:03	1.564e+00	7.819e-01
11	10	HLA-B41:04	2.545e-02	4.241e-03
11	10	HLA-B41:05	1.329e+00	4.429e-01
11	10	HLA-B42:01	3.262e-04	3.262e-04
11	10	HLA-B44:02	7.773e-02	4.858e-04
11	10	HLA-B44:03	2.316e-02	1.782e-04
11	10	HLA-B44:08	5.729e-14	2.865e-14
11	10	HLA-B44:09	8.135e-02	8.135e-03
11	10	HLA-B44:27	1.098e-03	9.985e-05
11	10	HLA-B44:28	5.872e-03	9.786e-04
11	10	HLA-B45:01	4.038e-03	6.730e-04
11	10	HLA-B46:01	1.015e+00	5.638e-02
11	10	HLA-B47:01	5.394e-02	5.394e-02
11	10	HLA-B49:01	2.301e-02	2.301e-02
11	10	HLA-B50:01	8.382e-03	1.197e-03
11	10	HLA-B51:01	5.397e+00	2.840e-01
11	10	HLA-B51:08	2.683e-05	1.342e-05
11	10	HLA-B54:01	1.977e-01	6.379e-03
11	10	HLA-B56:01	1.108e-02	5.275e-04
11	10	HLA-B57:01	1.632e+00	2.241e-03
11	10	HLA-B57:03	3.995e-01	2.171e-03
11	10	HLA-B58:01	6.884e-03	5.420e-05
11	10	HLA-B73:01	3.457e-02	8.642e-03
11	10	HLA-C01:02	1.036e+00	7.973e-02
11	10	HLA-C02:02	2.349e-05	1.678e-06
